assessment_event_id,program_id_anon,activity_title,activity_id,activity_event_id,creator_id_anon,activity_event_date,activity_event_created_date,evidence_recorded_date,assessment_event_creation_date,expiration_date,rater_id_anon,rater_role_during_event,subject_id_anon,subject_role_during_event,subject_pgy_now,subject_pgy_during_event,created_by,instrument_title,instrument_id,activity_value,activity_anchor,age_value,age_anchor,assessment_type_value,assessment_type_anchor,commitment_to_growth_and_learning_value,collaborating_with_others_value,complexity_value,complexity_anchor,diagnosis_value,diagnosis_anchor,duration_of_observation_value,duration_of_observation_anchor,family_centered_care_value,feedback_value,knowing_limits_and_help_seeking_value,next_level_value,professional_behaviors_and_responsibilities_value,providing_high_value_care_value,plan_value,plan_anchor,procedure_value,procedure_anchor,readiness_for_practice_value,readiness_for_practice_anchor,setting_value,supervision_value,supervision_anchor,why_value
09bb46e4-a9b2-4551-ba66-2d38297185b4,0d5099be4af1b9fb7ef4f448e6d284f0,LEAD a Team and/or SUPERVISE others,29d4d59b-e497-4f0e-9538-d06e1a0cab86,0fbb3a7b-6f3d-4aab-b9c4-bc2e4bc44690,c38705e417fee60a175dffc7e30736bc,2025-08-19 13:38:13.000,2025-08-19 13:38:13.000,2025-08-19 13:53:47.049,2025-08-19 13:39:25.614,2025-08-26 13:38:13.000,c38705e417fee60a175dffc7e30736bc,Attending,a1932d3971efadb777f615a6db7fd10f,Trainee,3,3,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,2,"Supervise others (e.g., intern, medical student)",,,,,,,2,Moderate,,,,,,"As PHM senior, ****** did a really nice job leading a group of three interns who were at different levels of confidence and needed different levels of supervision. She had two interns and one junior resident who had transferred in from another program. The one intern who had the least experience with family centered Rounds improved over the first six days of her PHM rotation. By the end of the six days she was more comfortable with rounds and her presentations were clearer for both the families and the medical team. A second intern required a little bit more oversight due to some overconfidence and desire to function more independently. The junior resident needed only gentle guidance. ****** was able to navigate these three residents and their differing needs quite well. All 3 had growth during the week. ******'s ability to model organization, efficiency, task oriented behaviors, and family centered language helped all of the residents improve. ****** is going to work on incorporating teaching into Rounds. With a large team and 3 residents teaching during rounds is complicated because the residents are focusing on their individual tasks and may need to be brought together before she can teach the whole team based on the previous patient encounter.",,,,,,,,,,,Hospitalist/GP Inpatient,3,SUPERVISOR AND RESIDENT CO-LED CARE: Required supervising physician(s) to direct some aspects of the care,
0bdf910f-1159-441e-96c0-863c486dea85,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- GENERAL FEEDBACK,f088b1a8-4bc1-11f0-a68b-c3f16f1f25d3,68d3018a-fc83-45ce-a80a-e63edb0b6d0c,6d5dc735b365ea7d8c731a8d260543e7,2025-09-23 18:52:45.000,2025-09-23 18:52:45.000,2025-09-23 23:27:37.485,2025-09-23 18:54:29.064,2025-09-30 18:52:45.000,8fa9a507803f6ced41972168e5685c94,Attending,6d5dc735b365ea7d8c731a8d260543e7,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,3,End of rotation compiled feedback,,,,,,,,,,"I've worked with ***** throughout the entirety of her academic development block. ***** has done an absolutely fantastic job working on a solid tumor clinical liquid biopsy study. She had presented the preliminary findings of this study at multiple conferences over the last year and spent academic development block putting it together into a manuscript. She has done a ********* job developing the figures and writing the text for the manuscript and compiling feedback from the co-authors. She has been very responsive met all of her deadlines and very, very thoughtful and how she is compiled feedback. I would encourage ***** to continue to be proactive in her research ********. I would also encourage her to take some risks in terms of looking at the data and new ways reading other related studies and thinking about how other authors might have have approached specific research questions. *******, ***** did a fantastic job and I would continue to encourage her to keep up the good work.",,"My feedback is focused on *****'s research during her academic development block so I don't have specific feedback on how she should be a better clinician. In terms of improving her research skills I would encourage her to continue to seek out new projects continue to read related manuscripts to the project that she's working on, and continue to take opportunities for writing to improve. She is at an appropriate level for all of these skills. I have no specific concerns.",,,,,,,,,Other Subspeciality,,,
18fa3447-9d56-40fc-849a-ae894be80b5a,0d5099be4af1b9fb7ef4f448e6d284f0,"ROUTINE HEALTH VISIT for child WITHOUT significant complex, chronic, or special health care needs",ebffffa8-c755-4a62-b157-dc3a17ed3385,90623797-197e-4dfd-b2b7-086d0f422b41,fa0b0018c4e61207da95213e53b3ffff,2025-08-12 19:17:00.000,2025-08-12 19:17:00.000,2025-08-12 19:31:37.218,2025-08-12 19:16:52.741,2025-08-19 19:17:00.000,fa0b0018c4e61207da95213e53b3ffff,Attending,f9f78e45350a145afb5aa2d6f5c8e879,Trainee,3,3,Attending,Providing preventative primary care for children of all ages,e53c420f-bd1d-48c1-973c-2ef023a8753d,,,2,Toddler,,,,,1,Straightforward,,,,,,"**** covered all the necessary topics associated with well child care and focused appropriately on developmental status and autism risk assessment for an 18month well visit. His presentation was concise, organized, and used an appropriate amount of detail.",,,,,,,,,,,Primary Care Clinic,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
1b0e2cc5-2257-4cd5-88df-35dbf3823b91,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- GENERAL FEEDBACK,b4890c30-4bc0-11f0-8081-bbd0b63f5b7d,b875e935-ba31-40fd-b695-766642ab4d3e,4d843f26920623ccc34838c1e89f395d,2025-10-30 11:04:33.000,2025-10-30 11:04:33.000,2025-10-30 14:27:15.011,2025-10-30 11:06:48.097,2025-11-06 11:04:33.000,a1d1bba9098ec2099aa1d84058e5706c,Attending,4d843f26920623ccc34838c1e89f395d,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,"Did an excellent job with two moderately complex admissions, including a baby with short gut and hypernatremic dehydration and a teen with CP and aspiration pneumonia. Especially appreciated consideration of a ddx in both cases, particularly thinking about potential contributors to the recurrent presentations for the baby, such as the antidiarrheal and salt supplementation regimens. Personable, calm and empathetic at the bedside and great rapport with nursing.",,"For the patient with aspiration pneumonia, I noticed you chose Unasyn, which is perfectly valid, though recent evidence and our own institutional guidelines would have supported a slightly narrower choice of ceftriaxone for this patient in absence of severe dental disease or lung abscess.",,,,,,,,,Hospitalist/GP Inpatient,,,
288baa87-848d-42fb-abc1-7f00e6fea282,0d5099be4af1b9fb7ef4f448e6d284f0,LEAD a Team and/or SUPERVISE others,29d4d59b-e497-4f0e-9538-d06e1a0cab86,933dcc49-461f-4ad6-b068-9a246a460c92,2b6432e8ea7449615f7b0092e042fbb5,2025-10-27 15:06:01.000,2025-10-27 15:06:01.000,2025-10-27 22:06:00.148,2025-10-27 15:09:25.263,2025-11-03 15:06:01.000,7895d47a4be0e5ca70d83307d4899894,Attending,2b6432e8ea7449615f7b0092e042fbb5,Trainee,3,3,Trainee,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,1,"Lead a healthcare team (e.g., during rounds or an acute care event)",,,,,,,3,Complex,,,,,,"*******, continues to do an incredible job leading the team in the *****! It is very apparent that she already has a plan in her mind for every single patient and then will allow the residence to present their entire plan and make subtle changes if it is needed. She also asks probing questions that are very important such as discharge planning or movement out of our unit to a less intensive care unit. These are all things that lead me to believe that she is ready for the next level of her training and transition to fellowship. Also, she works very good with our nurse practitioner who is on our team to assist in some of the logistical planning. For some of our patients.",,,,,,,,,,,Hospitalist/GP Inpatient,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
3622ff59-b1f2-4e3f-b4b1-6b14577b8b08,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- GENERAL FEEDBACK,8275d05e-4bbe-11f0-9498-e7f5d15a4beb,293aac79-5496-4309-92f1-c3bfa10c2f06,9cbd3a8664b0fc18a119297c072b1350,2025-08-04 14:47:30.000,2025-08-04 14:47:30.000,2025-08-04 14:52:33.153,2025-08-04 14:49:53.895,2025-08-11 14:47:30.000,9cbd3a8664b0fc18a119297c072b1350,Attending,2f9fe2ccb18e30bf58550a7f704c23be,Trainee,3,3,Attending,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,3,End of rotation compiled feedback,,,,,,,,,,**** is a great asset to the team. He is methodical and thoughtful in his work up and is incredibly kind to his patients with excellent bedside manner. Excellent medical decision making. Plans rarely need adjustments. Great member of the multidisciplinary team.,,**** could continue to work on increasing the amount of patients he has at one time to continue to improve his efficiency as he is entering his senior year.,,,,,,,,,ED,,,
377c0376-63a4-4cd9-9e15-828238ce4601,0d5099be4af1b9fb7ef4f448e6d284f0,LEAD a Team and/or SUPERVISE others,e3c3ad2a-45c0-4559-a13b-0acc5b8bce70,6b3e8dcb-71dc-4afb-a28f-80e82d61f9e3,ae4e9c00944d5450c5cb369951b03be8,2025-07-31 11:46:00.000,2025-07-31 11:46:00.000,2025-08-02 11:51:49.354,2025-08-02 11:49:17.962,2025-08-07 11:46:00.000,ae4e9c00944d5450c5cb369951b03be8,Attending,8cb66841b41a96a0b7a4de5bb7dd9676,Trainee,3,3,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,2,"Supervise others (e.g., intern, medical student)",,,,,,,2,Moderate,,,,,,**** did a nice job guiding one of the interns through a new admission. The patient had no prenatal care with an unknown gestational age. **** helped provide context for what we do in the situations and offered to help guide the intern in completing a Ballard exam to determine an estimated gestational age. She allowed the intern to present her plan while avoiding interruptions and waited until the intern had finished to provide constructive feedback,,,,,,,,,,,NICU/PICU,5,"RESIDENT LED CARE WITHOUT SUPERVISION NEEDED: May benefit from continued learning and growth; however, care would have been safe and effective without a supervisor",
42a20d03-e9c6-4a7b-95af-efb51a974c37,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- GENERAL FEEDBACK,8275d05e-4bbe-11f0-9498-e7f5d15a4beb,5cc5a2bf-5689-473e-ba22-04ebb4f92b8a,dee088934df064f3948ab7dd743e16f1,2025-09-27 22:41:00.000,2025-09-27 22:41:00.000,2025-10-01 00:40:05.299,2025-09-30 22:43:27.142,2025-10-04 22:41:00.000,105cc3079a97a2513991063cd061fff6,Attending,dee088934df064f3948ab7dd743e16f1,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,Constructed good differentials with plans based on them,,Sorry it was a few days ago and nothing specific comes to mind!,,,,,,,,,ED,,,
48853251-990f-4259-b1bc-e0fb1a94e242,0d5099be4af1b9fb7ef4f448e6d284f0,LONGITUDINAL CONTINUITY CLINIC ASSESSMENT,4b877510-e4cf-4a2a-aa62-3a346fe0e2f0,3a514204-898d-48cd-8b53-8d00c41acc30,a7dbaab941e2e20d13ad16478c27287b,2025-10-27 17:07:01.000,2025-10-27 17:07:01.000,2025-10-27 17:09:05.797,2025-10-27 17:08:34.127,2025-11-03 17:07:01.000,a7dbaab941e2e20d13ad16478c27287b,Attending,7f38e63e1f58fa5b8f34b17796f21ad9,Trainee,3,3,Attending,LONGITUDINAL CONTINUITY CLINIC,8939b0fc-3570-4434-b51b-7def87f5ea18,,,,,,,,,,,,,2,5-11 clinic sessions,,,,,,,4,The resident requires a little help with the plan,,,1,Yes,Primary Care Clinic,4,Rarely or never,Very strong and thoughtful resident!
494591ca-3b6d-46b3-a182-e205595e9217,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- COLLABORATING WITH OTHERS,af996a18-4bb5-11f0-bd3e-bf83f3f89815,e7f2b30b-2248-4168-a82a-0ba4cbec5a07,4553236630eb975b9891643af44adda9,2025-10-31 12:10:31.000,2025-10-31 12:10:31.000,2025-10-31 12:14:31.157,2025-10-31 12:13:03.757,2025-11-07 12:10:31.000,4553236630eb975b9891643af44adda9,Attending,effc456873a8dc6f1ae62e1ad527de3a,Trainee,3,3,Attending,Collaborating with others,937d4404-2f2e-4599-8ffe-644cb7ad509e,,,,,3,End of rotation compiled feedback,,"From ****** **** inpt rotation: ****** excelled at summarizing our patients on multidisciplinary rounds, synthesizing the patients trajectory efficiently and effectively for both nursing and case management.",,,,,,,,,,,,,,,,,,,Hospitalist/GP Inpatient,,,
51a95302-5b7a-49a2-bfe7-f1f7d3a48ffb,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- GENERAL FEEDBACK,8275d05e-4bbe-11f0-9498-e7f5d15a4beb,d870c2a3-e752-479b-abe4-698c507ea3fb,e3a14a953a63a477f5ad0571518e317f,2025-10-11 21:15:34.000,2025-10-11 21:15:34.000,2025-10-13 01:34:28.784,2025-10-11 21:16:37.297,2025-10-18 21:15:34.000,e9cec939f38c416e110ac7ce25a5332c,Attending,e3a14a953a63a477f5ad0571518e317f,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,1,Based on a single encounter or day,,,,,,,,,,Overall super job in the emergency department. ******** saw many patients and was eager to learn. She is a great communicator with families nursing and colleagues.,,.,,,,,,,,,ED,,,
52dbff2d-fd8a-4c1f-b755-c669be6b3edd,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- HIGH-VALUE CARE,aab74672-849e-4aba-a6bd-4d864661fdba,2fcae56f-1e87-498f-ae5a-d37227ca3888,519a2bf8994b1a7aab3ad6ff4e541b61,2025-08-08 12:57:00.000,2025-08-08 12:57:00.000,2025-08-11 13:05:26.732,2025-08-11 13:02:42.765,2025-08-15 12:57:00.000,519a2bf8994b1a7aab3ad6ff4e541b61,Attending,71aeab004da7bac9ff2273aceb392d34,Trainee,3,3,Attending,PROVIDING HIGH-VALUE CARE,c4f00316-f1ba-4f2c-ae63-178b519460cf,,,,,3,End of rotation compiled feedback,,,,,,,,,,,,,,"****** can continue to think about how each additional order, lab, imaging study improves the quality of care for her patients, what she will do with all of the data presented by that study, how it will change management, and what it's cost is (including discomfort of the patient for example with a needle stick). Examples would be considering when and if a patient with sickle cell disease needs a repeat CBC and retic count if they have no clinical changes, whether a repeat BMP is needed for a patient with acute dehydration, who is now volume replete without any other complicating factors, and narrowing a CBC to just a hematocrit and retic count for a patient with hyperbilirubinemia to avoid getting a spurious WBC.",,,,,,,Hospitalist/GP Inpatient,,,
53d9627f-1599-4e7d-8722-0b14b1bb4727,0d5099be4af1b9fb7ef4f448e6d284f0,LEAD a Team and/or SUPERVISE others,29d4d59b-e497-4f0e-9538-d06e1a0cab86,68ccc654-aa1b-48b3-9088-3c0289560ab6,f6533b9736731f6118c815579e37d063,2025-07-30 20:31:15.000,2025-07-30 20:31:15.000,2025-07-30 20:39:10.243,2025-07-30 20:35:57.912,2025-08-06 20:31:15.000,f6533b9736731f6118c815579e37d063,Attending,920e6a8ea3008288cd9268d96cb403c1,Trainee,3,3,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,2,"Supervise others (e.g., intern, medical student)",,,,,,,2,Moderate,,,,,,"***** was a calm and steady supervising resident on PHM B. She did micro teaching daily. She took the initiative to do admissions independently to help with workflow. She established a comfortable learning environment. Overall, an outstanding performance as a supervising resident on PHM!",,,,,,,,,,,Hospitalist/GP Inpatient,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
582e59df-9982-4569-a555-a1e27974d728,0d5099be4af1b9fb7ef4f448e6d284f0,LEAD a Team and/or SUPERVISE others,29d4d59b-e497-4f0e-9538-d06e1a0cab86,975fdc6f-edc8-4ba7-803f-8a7634a30f0c,689e4c12d3e4e4396b92ecdd830a1da6,2025-09-08 23:44:31.000,2025-09-08 23:44:31.000,2025-09-09 01:14:23.095,2025-09-08 23:45:40.135,2025-09-15 23:44:31.000,d974e97c6a8071ec24c369fe3a379946,Attending,689e4c12d3e4e4396b92ecdd830a1da6,Trainee,3,3,Trainee,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,2,"Supervise others (e.g., intern, medical student)",,,,,,,2,Moderate,,,,,,"***** was 100% on top of managing care for all patients on the team. He knew everything that was happening on all patients and typically on top of next steps before I even asked. He coordinated scheduling interpreters, updating nurses, communicating with sub speciality teams seamlessly! Next steps are to provide guidance and teaching to the interns/medical students. He has a ****** of knowledge (esp ID related) that others would benefit from!",,,,,,,,,,,Hospitalist/GP Inpatient,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
5fdb9bbc-5861-4c9a-ad6b-2ce70debbe08,0d5099be4af1b9fb7ef4f448e6d284f0,Single Free Text Question- GENERAL FEEDBACK,8275d05e-4bbe-11f0-9498-e7f5d15a4beb,451dd78d-2df7-4859-9c3f-1c0ee2491e24,4d843f26920623ccc34838c1e89f395d,2025-10-03 10:23:17.000,2025-10-03 10:23:17.000,2025-10-03 10:41:24.928,2025-10-03 10:38:25.030,2025-10-10 10:23:17.000,e5f1c061bb249547ec2a3266116e5faa,Attending,4d843f26920623ccc34838c1e89f395d,Trainee,3,3,Trainee,General Feedback (narrative questions only),c54cf74f-df33-4d67-89fd-08ef4110f5d5,,,,,2,Based on multiple personal observations,,,,,,,,,,Empathetic with patients while also providing targeted effective care. Excellent at following up on patients for reassessments and timely dispositions. Also noticed how she looks out for co residents and helps wherever she can. Asks questions and is clearly ********** about learning and improving as a doctor,,"I think for most residents the next step is to get comfortable with teaching. I've no doubt Dr ********* is an accomplished teacher, just not witnessed on this rotation",,,,,,,,,ED,,,
62bb80c5-b2de-40c0-a7c3-737a97ea6c39,0d5099be4af1b9fb7ef4f448e6d284f0,LEAD a Team and/or SUPERVISE others,e3c3ad2a-45c0-4559-a13b-0acc5b8bce70,cdfbddac-c142-4404-adc8-ffc5b1850a63,ae4e9c00944d5450c5cb369951b03be8,2025-10-02 22:46:14.000,2025-10-02 22:46:14.000,2025-10-02 22:52:55.079,2025-10-02 22:51:11.871,2025-10-09 22:46:14.000,ae4e9c00944d5450c5cb369951b03be8,Attending,b4ccb96eba0f01445376f902202b8d5f,Trainee,3,3,Attending,"Lead, supervise, and collaborate with other members of the healthcare team",0e160f52-09fb-499c-a74d-5af4602aa763,1,"Lead a healthcare team (e.g., during rounds or an acute care event)",,,,,,,3,Complex,,,,,,*** played a key role in order ******** for a patient with a highly complex IV fluid and TPN order in the nicu and identified discrepancies in the plan presented that allowed us to have a group discussion to troubleshoot the issue before placing the order.,,,,,,,,,,,NICU/PICU,4,"RESIDENT LED CARE WITH MINIMAL SUPERVISION NEEDED: Resident directed care, supervision only led to small adjustments in care",
